"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Change Request","Priority","Severity","Type"
1230321,"Firefox","Site Identity","nobody","NEW"," ---","Firefox 42.0 shows wrong certificate issuer when reloading a page after cert has changed"," ---","P5","minor","defect"
1230469,"Firefox","Installer","nobody","NEW"," ---","Firefox can be uninstalled while open"," ---","P5","trivial","defect"
1230961,"Firefox","Search","nobody","NEW"," ---","[UX] implement vertical scrolling of search plugins icons"," ---","P5","normal","defect"
1231145,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_unrestored_crashedTabs.js | Test timed out"," ---","P5","normal","defect"
1233289,"Firefox","Search","nobody","NEW"," ---","Focusing the searchbar shouldn't refetch suggestions"," ---","P5","S3","defect"
1233414,"Firefox","Bookmarks & History","nobody","NEW"," ---","Bookmarking a URL that redirects to something else results in a null bookmark"," ---","P5","normal","defect"
1233810,"Firefox","Search","nobody","NEW"," ---","Make it easy to hop to a search engine by choosing its first letter"," ---","P5","N/A","enhancement"
1233956,"Firefox","Tabbed Browser","nobody","NEW"," ---","Intermittent browser_ctrlTab.js | Ctrl+Tab -> Ctrl+W removes the selected tab - Got 3, expected 2"," ---","P5","normal","defect"
1234431,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_624727.js | one tab left after setBrowserState() - Got 2, expected 1"," ---","P5","normal","defect"
1235486,"Firefox","Tabbed Browser","nobody","NEW"," ---","Long text in status panel twitches right before it disappears due to changing of [crop] attribute"," ---","P5","S4","defect"
1235488,"Firefox","Search","nobody","NEW"," ---","Searchbar placed in overflow menu shows popup with autocomplete suggestions even when menu is closed"," ---","P5","normal","defect"
1235646,"Firefox","Bookmarks & History","nobody","NEW"," ---","Smart keyword bookmark created without favicon"," ---","P5","minor","defect"
1236185,"Firefox","General","nobody","NEW"," ---","Intermittent browser_ctrlTab.js | Ctrl+Tab*2 -> Ctrl+W removes the second most recently selected tab"," ---","P5","normal","defect"
1238220,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_frametree.js | Found an unexpected tab at the end of test run: http://example.com/browser/browser/components/sessionstore/test/browser_frametree_sample_frameset.html"," ---","P5","normal","defect"
1239583,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_911547.js | Test timed out"," ---","P5","normal","defect"
1239653,"Firefox","Address Bar","nobody","NEW"," ---","When there is an anchor / ref / symbol # in the address bar, pressing enter does not reload the page"," ---","P5","normal","defect"
1240278,"Firefox","Sync","nobody","NEW"," ---","parser error stops syncing passwords/logins"," ---","P5","normal","defect"
1241077,"Firefox","Search","nobody","NEW"," ---","Ensure we don't have duplicate suggestions in the search bar suggestion list (rare occurrence)"," ---","P5","S4","defect"
1242115,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_crashedTabs.js | Test timed out"," ---","P5","normal","defect"
1242233,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_687710_2.js | A promise chain failed to handle a rejection: - at chrome://mochitests/content/browser/browser/components/sessionstore/test/browser_687710_2.js:36 - TypeError: history is undefined"," ---","P5","normal","defect"
1242906,"Firefox","Search","nobody","NEW"," ---","On about:home, shift+backspace on a search suggestion from history should remove it from the history"," ---","P5","S4","defect"
1242916,"Firefox","Bookmarks & History","nobody","NEW"," ---","Since very last update to 43.0.4 bookmarks display goes back to top after print preview of a selected bookmark, and the bookmark is no longer highlighted."," ---","P5","normal","defect"
1243053,"Firefox","Address Bar","nobody","NEW"," ---","It's not possible to drag-n-drop identity block or url of a page created by document.write"," ---","P5","normal","defect"
1246369,"Firefox","Translation","nobody","NEW"," ---","Intermittent e10s browser_translation_telemetry.js | This test exceeded the timeout threshold. It should be rewritten or split up."," ---","P5","normal","defect"
1251687,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_586068-apptabs.js | Found an unexpected tab at the end of test run: http://example.org/#5 -"," ---","P5","normal","defect"
1252674,"Firefox","Menus","nobody","NEW"," ---","Intermittent e10s browser_plainTextLinks.js | Found an unexpected tab at the end of test run: data:text/html;charset=UTF-8,Test%20For%20Non-Hyperlinked%20url%20selection -"," ---","P5","normal","defect"
1253485,"Firefox","Address Bar","nobody","NEW"," ---","Location bar doesn't preserve scroll position of the url after switching tabs"," ---","P5","normal","enhancement"
1253520,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_590268.js | Found an unexpected tab at the end of test run: http://example.com/#9"," ---","P5","normal","defect"
1253608,"Firefox","Bookmarks & History","nobody","NEW"," ---","Right click and left click have the same behavior  when you use them on a bookmark site"," ---","P5","normal","defect"
1254022,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_pageStyle.js | This test exceeded the timeout threshold. It should be rewritten or split up."," ---","P5","normal","defect"
1255292,"Firefox","Translation","nobody","NEW"," ---","Intermittent e10s browser_translation_yandex.js | application timed out after 330 seconds with no output"," ---","P5","normal","defect"
1256448,"Firefox","Sync","nobody","NEW"," ---","signing in to sync asks to save login (which is already saved in sync)"," ---","P5","minor","defect"
1256457,"Firefox","Downloads Panel","nobody","NEW"," ---","Making more entries in the download window selectable"," ---","P5","normal","enhancement"
1256538,"Firefox","Session Restore","nobody","NEW"," ---","Intermittent e10s browser_cleaner.js | Test timed out -"," ---","P5","normal","defect"
1257074,"Firefox","Toolbars and Customization","nobody","NEW"," ---","Intermittent e10s browser_967000_button_sync.js | no new tab was opened - Got 2, expected 1"," ---","P5","normal","defect"
1257642,"Firefox","Address Bar","nobody","NEW"," ---","Location bar displays many duplicates in suggestions when I delete items"," ---","P5","S3","defect"
1258953,"Firefox","Tabbed Browser","nobody","NEW"," ---","Intermittent browser_ctrlTab.js | Test timed out"," ---","P5","normal","defect"
1259323,"Firefox","Toolbars and Customization","nobody","NEW"," ---","Intermittent e10s browser_987177_destroyWidget_xul.js | application timed out after 330 seconds with no output"," ---","P5","normal","defect"
1262800,"Firefox","Downloads Panel","nobody","NEW"," ---","Downloads panel should only display overflow info on n+1 downloads"," ---","P5","S4","enhancement"
1265217,"Firefox","Toolbars and Customization","nobody","NEW"," ---","Intermittent e10s browser_1007336_lwthemes_in_customize_mode.js | application timed out after 330 seconds with no output"," ---","P5","normal","defect"
1266819,"Firefox","Downloads Panel","nobody","NEW"," ---","Firefox should attempt to retry failed downloads a few times before stopping"," ---","P5","normal","defect"
1269142,"Firefox","Installer","nobody","NEW"," ---","Privilege escalation via shfolder.dll due to unsafe temp directory created by 7-zip extractors"," ---","P5","normal","defect"
1270397,"Firefox","Downloads Panel","nobody","NEW"," ---","On Linux any downloaded file cannot open with alternate download location"," ---","P5","normal","defect"
1272292,"Firefox","Search","nobody","NEW"," ---","Show default search engine in search field again"," ---","P5","S4","defect"
1273328,"Firefox","Normandy Server","nobody","NEW"," ---","[tracker] Dockerflow compliance"," ---","P5","normal","defect"
1273329,"Firefox","Normandy Server","nobody","NEW"," ---","Change /__version__ to match Dockerflow"," ---","P5","normal","defect"
1273630,"Firefox","General","nobody","NEW"," ---","about:tabcrashed should hide extra fields by default and let it be opened with a toggle"," ---","P5","S4","enhancement"
1275666,"Firefox","Normandy Server","nobody","NEW"," ---","Validate variables in jexl expressions"," ---","P5","normal","defect"
1276743,"Firefox","Search","nobody","NEW"," ---","Create central location for search plugins/configs for desktop/Android/iOS use"," ---","P5","normal","task"
1277633,"Firefox","Tabbed Browser","nobody","NEW"," ---","Ctrl tab previews doesn't highlight in Linux"," ---","P5","normal","defect"
1280018,"Firefox","Tabbed Browser","nobody","NEW"," ---","this.tabs is undefined when running tests"," ---","P5","normal","defect"
1280668,"Firefox","General","nobody","NEW"," ---","Transition about:dialog to L20n"," ---","P5","normal","defect"
1281668,"Firefox","Downloads Panel","nobody","NEW"," ---","The download speed/time computation for each individual download is incorrect"," ---","P5","normal","defect"
1283746,"Firefox","Disability Access","nobody","NEW"," ---","Assertion failure: consumed == aData.NewTree().Length(), at accessible/ipc/DocAccessibleParent.cpp:49 | runner.py | application crashed [@ libxul.so + 0x2dc46a7]"," ---","P5","critical","defect"
1284106,"Firefox","Migration","nobody","NEW"," ---","Make possible import data from (new) Opera"," ---","P5","normal","enhancement"
1284986,"Firefox","Page Info Window","nobody","NEW"," ---","JavaScript error: chrome://browser/content/pageinfo/permissions.js, line 224: Error: Callback received for bad URI: [xpconnect wrapped nsIURI @ 0x12cf99d40 (native @ 0x1356f7b08)]"," ---","P5","normal","defect"
1286552,"Firefox","Search","nobody","NEW"," ---","Engines with https submission URLs should ignore http update URLs"," ---","P5","S4","defect"
1286748,"Firefox","Preferences","nobody","NEW"," ---","A preference enable/disable control for restoring previous login session"," ---","P5","normal","enhancement"
1288189,"Firefox","Installer","nobody","NEW"," ---","Files in PushFilesToCheck macro are outdated"," ---","P5","normal","task"
1289076,"Firefox","New Tab Page","nobody","NEW"," ---","new tab icons missing"," ---","P5","normal","defect"
1290869,"Firefox","Search","nobody","NEW"," ---","Allow the disabling of search history separately from other history"," ---","P5","N/A","enhancement"
1291927,"Firefox","Address Bar","nobody","NEW"," ---","Previous search results in Location Bar are not cleared until next search"," ---","P5","S4","defect"
1293381,"Firefox","File Handling","nobody","NEW"," ---","Application selection preferences not respected on Windows 64 bit build"," ---","P5","normal","defect"
1293938,"Firefox","Search","nobody","NEW"," ---","Search bar popup displays clock icons incorrectly if the search history has more than 7 candidates"," ---","P5","S4","defect"
1294954,"Firefox","Address Bar","nobody","NEW"," ---","Only one tag in awesome bar's suggestions."," ---","P5","normal","defect"
1296099,"Firefox","Tabbed Browser","nobody","NEW"," ---","consider adding new event type that is fired for tab close or browser.xul window close"," ---","P5","normal","defect"
1298077,"Firefox","Downloads Panel","nobody","NEW"," ---","Firefox should allow showing of a desktop notification when a download is complete"," ---","P5","S3","enhancement"
1298362,"Firefox","Downloads Panel","nobody","NEW"," ---","Console error when a download completes with history disabled: NS_ERROR_ILLEGAL_VALUE when calling setPageAnnotation"," ---","P5","normal","defect"
1298885,"Firefox","Downloads Panel","nobody","NEW"," ---","[Windows Platform Only] Download icon becomes abnormal (Grey out) after user uses force-RTL plugin"," ---","P5","normal","defect"
1301168,"Firefox","Normandy Client","nobody","NEW"," ---","Measure reliability of storage"," ---","P5","normal","defect"
1303739,"Firefox","Downloads Panel","nobody","NEW"," ---","Warn when downloading executable files over HTTP"," ---","P5","normal","defect"
